date,count
2022-06-07T16:58:32.190123,51
2022-06-07T16:58:40.002205,50
2022-06-07T16:58:50.003216,51
2022-06-07T16:59:00.002349,51
2022-06-07T16:59:10.004814,52
2022-06-07T16:59:20.000383,52
2022-06-07T16:59:30.000654,50
2022-06-07T16:59:40.001768,51
2022-06-07T16:59:50.005320,51
2022-06-07T17:00:00.001246,51
2022-06-07T17:00:10.003837,51
2022-06-07T17:00:20.000328,51
2022-06-07T17:00:30.002100,51
2022-06-07T17:00:40.005318,51
2022-06-07T17:00:50.003288,51
2022-06-07T17:01:00.000930,51
2022-06-07T17:01:10.000449,51
2022-06-07T17:01:20.005127,51
2022-06-07T17:01:30.005333,51
2022-06-07T17:01:40.003797,51
2022-06-07T17:01:50.003459,51
2022-06-07T17:02:00.000869,51
2022-06-07T17:02:10.003895,51
2022-06-07T17:02:20.001112,51
2022-06-07T17:02:30.003246,51
2022-06-07T17:02:40.000401,51
2022-06-07T17:02:50.002698,51
2022-06-07T17:03:00.001343,51
2022-06-07T17:03:10.002152,51
2022-06-07T17:03:20.005364,51
2022-06-07T17:03:30.003107,51
2022-06-07T17:03:40.000691,51
2022-06-07T17:03:50.000758,51
2022-06-07T17:04:00.001316,51
2022-06-07T17:04:10.003948,51
2022-06-07T17:04:20.002186,51
2022-06-07T17:04:30.003136,51
2022-06-07T17:04:40.004243,51
2022-06-07T17:04:50.001036,51
2022-06-07T17:05:00.001090,51
2022-06-07T17:05:10.000458,51
2022-06-07T17:05:20.004414,52
2022-06-07T17:05:30.005224,52
2022-06-07T17:05:40.005219,52
2022-06-07T17:05:50.000567,52
2022-06-07T17:06:00.004124,52
2022-06-07T17:06:10.000476,52
2022-06-07T17:06:20.000451,52
2022-06-07T17:06:30.000264,52
2022-06-07T17:06:40.000172,50
2022-06-07T17:06:50.001038,50
2022-06-07T17:07:00.001268,50
2022-06-07T17:07:10.000656,50
2022-06-07T17:07:20.000700,50
2022-06-07T17:07:30.005225,50
2022-06-07T17:07:40.005315,50
2022-06-07T17:07:50.000214,50
2022-06-07T17:08:00.001261,50
2022-06-07T17:08:10.003764,50
2022-06-07T17:08:20.005372,50
2022-06-07T17:08:30.005344,50
2022-06-07T17:08:40.004251,50
2022-06-07T17:08:50.003297,48
2022-06-07T17:09:00.001584,48
2022-06-07T17:09:10.000151,48
2022-06-07T17:09:20.001755,48
2022-06-07T17:09:30.002268,48
2022-06-07T17:09:40.004315,48
2022-06-07T17:09:50.005114,48
2022-06-07T17:10:00.001416,49
2022-06-07T17:10:10.004540,50
2022-06-07T17:10:20.005135,50
2022-06-07T17:10:30.003740,50
2022-06-07T17:10:40.001802,50
2022-06-07T17:10:50.005358,49
2022-06-07T17:11:00.001322,49
2022-06-07T17:11:10.005410,49
2022-06-07T17:11:20.005168,49
2022-06-07T17:11:30.000384,49
2022-06-07T17:11:40.001682,51
2022-06-07T17:11:50.000737,49
2022-06-07T17:12:00.001256,47
2022-06-07T17:12:10.004417,47
2022-06-07T17:12:20.007256,47
2022-06-07T17:12:30.003272,47
2022-06-07T17:12:40.002775,47
2022-06-07T17:12:50.005343,47
2022-06-07T17:13:00.000615,47
2022-06-07T17:13:10.000273,47
2022-06-07T17:13:20.001745,47
2022-06-07T17:13:30.001962,48
2022-06-07T17:13:40.004761,48
2022-06-07T17:13:50.000559,48
2022-06-07T17:14:00.001136,48
2022-06-07T17:14:10.007260,48
2022-06-07T17:14:20.002061,50
2022-06-07T17:14:30.003645,50
2022-06-07T17:14:40.000605,50
2022-06-07T17:14:50.003483,50
2022-06-07T17:15:00.003286,50
2022-06-07T17:15:10.003443,50
2022-06-07T17:15:20.003985,50
2022-06-07T17:15:30.003660,50
2022-06-07T17:15:40.000386,50
2022-06-07T17:15:50.001950,50
2022-06-07T17:16:00.002128,50
2022-06-07T17:16:10.004930,50
2022-06-07T17:16:20.000517,50
2022-06-07T17:16:30.000189,50
2022-06-07T17:16:40.002216,50
2022-06-07T17:16:50.001085,50
2022-06-07T17:17:00.003850,50
2022-06-07T17:17:10.004400,50
2022-06-07T17:17:20.004796,50
2022-06-07T17:17:30.004192,51
2022-06-07T17:17:40.058602,51
2022-06-07T17:17:50.005153,50
2022-06-07T17:18:00.002001,50
2022-06-07T17:18:10.001455,50
2022-06-07T17:18:20.004534,50
2022-06-07T17:18:30.005841,50
2022-06-07T17:18:40.004259,49
2022-06-07T17:18:50.005061,50
2022-06-07T17:19:00.002780,50
2022-06-07T17:19:10.000846,50
2022-06-07T17:19:20.005168,50
2022-06-07T17:19:30.004174,46
2022-06-07T17:19:40.004862,46
2022-06-07T17:19:50.005249,46
2022-06-07T17:20:00.003981,46
2022-06-07T17:20:10.004681,49
2022-06-07T17:20:20.004325,49
2022-06-07T17:20:30.001532,50
2022-06-07T17:20:40.004626,50
2022-06-07T17:20:50.004816,50
2022-06-07T17:21:00.001640,50
2022-06-07T17:21:10.003136,51
2022-06-07T17:21:20.004742,51
2022-06-07T17:21:30.004746,51
2022-06-07T17:21:40.004829,51
2022-06-07T17:21:50.004210,51
2022-06-07T17:22:00.004746,52
2022-06-07T17:22:10.003215,52
2022-06-07T17:22:20.005088,52
2022-06-07T17:22:30.005261,53
2022-06-07T17:22:40.005721,51
2022-06-07T17:22:50.005326,51
2022-06-07T17:23:00.002512,51
2022-06-07T17:23:10.005194,51
2022-06-07T17:23:20.004634,51
2022-06-07T17:23:30.004918,51
2022-06-07T17:23:40.001329,51
2022-06-07T17:23:50.003707,51
2022-06-07T17:24:00.004024,51
2022-06-07T17:24:10.003353,50
2022-06-07T17:24:20.005254,50
2022-06-07T17:24:30.005272,51
2022-06-07T17:24:40.001509,51
2022-06-07T17:24:50.005083,50
2022-06-07T17:25:00.001605,50
2022-06-07T17:25:10.004286,50
2022-06-07T17:25:20.004593,50
2022-06-07T17:25:30.001049,50
2022-06-07T17:25:40.002538,50
2022-06-07T17:25:50.005108,50
2022-06-07T17:26:00.003472,50
2022-06-07T17:26:10.003899,50
2022-06-07T17:26:20.001880,50
2022-06-07T17:26:30.004778,50
2022-06-07T17:26:40.005188,50
2022-06-07T17:26:50.004350,50
2022-06-07T17:27:00.004299,50
2022-06-07T17:27:10.004289,50
2022-06-07T17:27:20.000301,50
2022-06-07T17:27:30.004319,51
2022-06-07T17:27:40.003583,51
2022-06-07T17:27:50.005007,51
2022-06-07T17:28:00.004149,51
2022-06-07T17:28:10.004372,51
2022-06-07T17:28:20.004528,51
2022-06-07T17:28:30.004975,51
2022-06-07T17:28:40.003931,51
2022-06-07T17:28:50.004174,51
2022-06-07T17:29:00.004360,51
2022-06-07T17:29:10.004027,51
2022-06-07T17:29:20.002400,51
2022-06-07T17:29:30.003863,51
2022-06-07T17:29:40.003547,52
2022-06-07T17:29:50.004685,52
2022-06-07T17:30:00.001103,52
2022-06-07T17:30:10.001938,52
2022-06-07T17:30:20.004921,52
2022-06-07T17:30:30.002032,52
2022-06-07T17:30:40.003757,52
2022-06-07T17:30:50.005051,52
2022-06-07T17:31:00.005045,52
2022-06-07T17:31:10.004034,52
2022-06-07T17:31:20.005239,52
2022-06-07T17:31:30.005159,52
2022-06-07T17:31:40.003158,52
2022-06-07T17:31:50.002017,52
2022-06-07T17:32:00.001679,52
2022-06-07T17:32:10.005175,52
2022-06-07T17:32:20.002704,52
2022-06-07T17:32:30.004981,52
2022-06-07T17:32:40.002576,52
2022-06-07T17:32:50.004611,52
2022-06-07T17:33:00.002046,52
2022-06-07T17:33:10.004811,52
2022-06-07T17:33:20.005292,52
2022-06-07T17:33:30.004954,53
2022-06-07T17:33:40.000369,53
2022-06-07T17:33:50.002188,53
2022-06-07T17:34:00.004912,53
2022-06-07T17:34:10.004087,53
2022-06-07T17:34:20.002606,53
2022-06-07T17:34:30.000578,53
2022-06-07T17:34:40.000573,56
2022-06-07T17:34:50.004826,56
2022-06-07T17:35:00.003025,56
2022-06-07T17:35:10.005301,56
2022-06-07T17:35:20.005375,56
2022-06-07T17:35:30.004984,56
2022-06-07T17:35:40.001724,56
2022-06-07T17:35:50.006428,56
2022-06-07T17:36:00.004484,56
2022-06-07T17:36:10.004272,56
2022-06-07T17:36:20.005080,56
2022-06-07T17:36:30.001814,56
2022-06-07T17:36:40.002170,56
2022-06-07T17:36:50.004597,56
2022-06-07T17:37:00.004449,56
2022-06-07T17:37:10.004893,56
2022-06-07T17:37:20.004461,56
2022-06-07T17:37:30.005118,56
2022-06-07T17:37:40.003555,56
2022-06-07T17:37:50.001567,56
2022-06-07T17:38:00.002549,56
2022-06-07T17:38:10.002312,55
2022-06-07T17:38:20.004392,55
2022-06-07T17:38:30.000901,55
2022-06-07T17:38:40.002325,55
2022-06-07T17:38:50.004322,55
2022-06-07T17:39:00.004089,57
2022-06-07T17:39:10.003893,57
2022-06-07T17:39:20.000866,57
2022-06-07T17:39:30.003802,57
2022-06-07T17:39:40.003580,57
2022-06-07T17:39:50.001682,57
2022-06-07T17:40:00.002457,57
2022-06-07T17:40:10.002446,56
2022-06-07T17:40:20.004468,56
2022-06-07T17:40:30.000387,56
2022-06-07T17:40:40.004667,56
2022-06-07T17:40:50.004364,56
2022-06-07T17:40:59.991856,56
2022-06-07T17:41:00.000211,56
2022-06-07T17:41:09.997694,56
2022-06-07T17:41:10.000282,56
2022-06-07T17:41:19.996937,56
2022-06-07T17:41:20.000448,56
2022-06-07T17:41:30.002178,56
2022-06-07T17:41:40.003373,56
2022-06-07T17:41:50.001225,56
2022-06-07T17:42:00.004305,56
2022-06-07T17:42:10.000313,56
2022-06-07T17:42:20.003981,56
2022-06-07T17:42:30.005432,56
2022-06-07T17:42:40.001164,56
2022-06-07T17:42:50.005138,56
2022-06-07T17:43:00.004455,56
2022-06-07T17:43:10.003374,56
2022-06-07T17:43:20.004781,56
2022-06-07T17:43:30.004714,56
2022-06-07T17:43:40.003697,56
2022-06-07T17:43:50.004591,56
2022-06-07T17:44:00.001922,56
2022-06-07T17:44:10.004371,56
2022-06-07T17:44:20.004622,56
2022-06-07T17:44:30.003982,56
2022-06-07T17:44:40.000778,56
2022-06-07T17:44:50.004528,56
2022-06-07T17:45:00.004391,56
2022-06-07T17:45:10.004268,56
2022-06-07T17:45:20.002015,56
2022-06-07T17:45:30.001731,58
2022-06-07T17:45:40.003332,58
2022-06-07T17:45:50.000359,58
2022-06-07T17:46:00.004818,58
2022-06-07T17:46:10.003739,58
2022-06-07T17:46:20.003365,58
2022-06-07T17:46:30.003630,58
2022-06-07T17:46:40.004995,58
2022-06-07T17:46:50.002767,58
2022-06-07T17:47:00.003112,58
2022-06-07T17:47:10.004240,58
2022-06-07T17:47:20.004310,58
2022-06-07T17:47:30.001477,58
2022-06-07T17:47:40.002123,58
2022-06-07T17:47:50.003014,58
2022-06-07T17:48:00.003526,58
2022-06-07T17:48:10.005428,58
2022-06-07T17:48:20.003468,58
2022-06-07T17:48:30.002525,58
2022-06-07T17:48:40.003476,57
2022-06-07T17:48:50.003503,57
2022-06-07T17:49:00.004214,59
2022-06-07T17:49:10.003349,59
2022-06-07T17:49:20.005158,59
2022-06-07T17:49:30.004706,59
2022-06-07T17:49:40.003898,59
2022-06-07T17:49:50.003774,59
2022-06-07T17:50:00.004357,59
2022-06-07T17:50:10.003027,58
2022-06-07T17:50:20.001931,58
2022-06-07T17:50:30.004342,58
2022-06-07T17:50:40.001817,58
2022-06-07T17:50:50.002504,58
2022-06-07T17:51:00.002888,58
2022-06-07T17:51:10.002538,58
2022-06-07T17:51:20.002426,58
2022-06-07T17:51:30.002614,59
2022-06-07T17:51:40.002463,59
2022-06-07T17:51:50.002094,59
2022-06-07T17:52:00.001537,59
2022-06-07T17:52:10.004162,59
2022-06-07T17:52:20.002201,59
2022-06-07T17:52:30.004592,59
2022-06-07T17:52:40.003659,58
2022-06-07T17:52:50.002879,58
2022-06-07T17:53:00.001771,58
2022-06-07T17:53:10.003499,58
2022-06-07T17:53:20.003549,58
2022-06-07T17:53:30.001912,58
2022-06-07T17:53:40.003719,58
2022-06-07T17:53:50.001212,57
2022-06-07T17:54:00.001978,57
2022-06-07T17:54:10.002861,57
2022-06-07T17:54:20.003221,57
2022-06-07T17:54:30.003071,57
2022-06-07T17:54:40.004161,57
2022-06-07T17:54:50.002304,56
2022-06-07T17:55:00.001137,57
2022-06-07T17:55:10.001726,57
2022-06-07T17:55:20.000618,57
2022-06-07T17:55:30.000836,57
2022-06-07T17:55:40.003901,57
2022-06-07T17:55:50.004386,56
2022-06-07T17:56:00.002860,56
2022-06-07T17:56:10.002660,56
2022-06-07T17:56:20.001349,56
2022-06-07T17:56:30.000401,56
2022-06-07T17:56:40.004290,56
2022-06-07T17:56:50.001488,56
2022-06-07T17:57:00.002440,56
2022-06-07T17:57:10.003716,56
2022-06-07T17:57:20.004715,56
2022-06-07T17:57:30.005067,56
2022-06-07T17:57:40.001738,56
2022-06-07T17:57:50.000959,56
2022-06-07T17:58:00.004146,56
2022-06-07T17:58:10.003954,56
2022-06-07T17:58:20.002054,56
2022-06-07T17:58:30.003566,56
2022-06-07T17:58:40.003165,58
2022-06-07T17:58:50.001416,58
2022-06-07T17:59:00.004635,58
2022-06-07T17:59:10.000597,58
2022-06-07T17:59:20.003963,57
2022-06-07T17:59:30.000952,58
2022-06-07T17:59:40.005446,57
2022-06-07T17:59:50.002948,57
2022-06-07T18:00:00.001642,57
2022-06-07T18:00:10.001881,52
2022-06-07T18:00:20.003606,51
2022-06-07T18:00:30.000462,51
2022-06-07T18:00:40.000659,52
2022-06-07T18:00:50.001692,52
2022-06-07T18:01:00.002061,52
2022-06-07T18:01:10.000439,52
2022-06-07T18:01:20.004743,52
2022-06-07T18:01:30.003951,52
2022-06-07T18:01:40.001732,52
2022-06-07T18:01:50.004608,53
2022-06-07T18:02:00.001187,53
2022-06-07T18:02:10.001573,53
2022-06-07T18:02:20.003811,52
2022-06-07T18:02:30.003625,52
2022-06-07T18:02:40.000472,52
2022-06-07T18:02:50.004946,51
2022-06-07T18:03:00.001221,49
2022-06-07T18:03:10.001484,49
2022-06-07T18:03:20.005062,50
2022-06-07T18:03:30.002710,50
2022-06-07T18:03:40.000435,50
2022-06-07T18:03:50.001435,49
2022-06-07T18:04:00.002387,49
2022-06-07T18:04:09.999720,49
2022-06-07T18:04:20.003787,50
2022-06-07T18:04:30.001637,50
2022-06-07T18:04:40.003806,50
2022-06-07T18:04:50.004478,49
2022-06-07T18:05:00.004623,49
2022-06-07T18:05:10.002880,49
2022-06-07T18:05:20.000361,49
2022-06-07T18:05:30.000688,49
2022-06-07T18:05:40.004966,50
2022-06-07T18:05:50.004417,50
2022-06-07T18:06:00.000909,50
2022-06-07T18:06:10.005138,50
2022-06-07T18:06:20.002071,51
2022-06-07T18:06:30.001625,52
2022-06-07T18:06:40.003486,52
2022-06-07T18:06:50.004767,52
2022-06-07T18:07:00.004734,52
2022-06-07T18:07:10.001556,48
2022-06-07T18:07:20.003408,48
2022-06-07T18:07:30.001512,48
2022-06-07T18:07:40.005433,48
2022-06-07T18:07:50.000453,48
2022-06-07T18:08:00.001005,48
2022-06-07T18:08:10.004988,49
2022-06-07T18:08:20.002061,49
2022-06-07T18:08:30.005473,49
2022-06-07T18:08:40.002128,49
2022-06-07T18:08:50.001947,49
2022-06-07T18:09:00.004108,48
2022-06-07T18:09:10.002527,48
2022-06-07T18:09:20.001966,47
